Name,N2-rep1,N2-rep2,N2-rep3,Gld2-rep1,Gld2-rep2,Gld2-rep3,Cpb3-rep1,Cpb3-rep2,Cpb3-rep3,Gld2-pcb19-rep1,Gld2-pcb19-rep2,Gld2-PARN1-rep1,Gld2-PARN1-rep2,Gld2-CAF1-rep1,Gld2-CAF1-rep2,Gld2-PANL2-rep1,Gld2-PANL2-rep2,Gld2-CCF1-rep1,Gld2-CCF1-rep2,Gld2-CCR4-rep1,Gld2-CCR4-rep2,1-2-cell-egg-rep1,1-2-cell-egg-rep2
NR_069609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_102075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073565,48,80,92,102,111,26,47,87,9,25,7,21,40,13,24,44,3,23,31,27,49,3,1
NM_073566,3045,4165,5201,4792,4343,2001,4062,7003,744,2308,405,1400,3706,1502,1998,5449,1484,1083,2536,2805,3847,1579,1942
NR_069620,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0
NM_073572,375,275,392,412,297,153,272,504,97,149,42,154,243,97,195,371,118,143,190,268,273,183,170
NM_001269446/NM_001269445/NR_069625/NR_069626,1,4,8,6,15,10,5,3,0,2,0,3,3,2,5,12,1,2,7,11,5,0,1
NM_001269448/NM_001269447,485,477,630,625,735,321,407,708,105,335,104,268,512,202,313,645,156,224,285,364,421,149,132
NM_073577,65,120,129,171,164,65,76,95,5,66,18,44,116,57,109,103,13,32,83,52,80,13,11
NM_073578,100,192,168,371,319,87,131,116,7,123,47,71,330,88,184,147,41,93,258,78,237,28,50
NR_069628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073581,2,4,7,8,5,0,2,0,0,0,0,1,0,1,2,1,0,1,2,2,3,0,0
NR_069629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069630,2,0,0,10,4,1,2,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0
NM_001269451/NM_001269452,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0
NR_069633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073591,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_102078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069643,1,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
NM_171545,0,0,0,3,1,0,0,0,0,0,0,1,0,4,0,0,0,0,3,2,0,0,0
NM_073594,124,183,248,240,175,55,154,248,29,50,12,40,107,27,44,87,41,40,120,53,96,84,75
NM_073597,24,35,41,46,44,35,28,47,7,16,5,16,34,15,32,35,6,13,10,27,30,4,0
NR_069644,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NR_069645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001047675/NM_001047674,19,19,28,49,41,15,20,29,5,23,8,17,20,16,15,45,14,13,24,4,28,11,0
NR_069662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001269458/NM_001269457/NM_001269456,207,273,382,444,409,201,210,258,21,199,62,204,478,217,336,548,101,116,256,287,233,60,49
NM_073603/NR_069666,2296,2904,4555,4907,3922,1755,3151,3551,381,1975,371,1180,2827,1608,2158,3903,850,792,1712,1711,2160,777,1152
NM_073604,3260,5662,7477,10595,8442,2684,4663,5327,444,2869,468,1144,3801,2023,1411,3973,677,1147,2781,2123,3686,1582,1301
NM_001269460/NM_001269459/NR_069668,41,51,79,251,188,61,61,63,8,68,16,43,122,71,37,120,14,40,71,73,84,15,19
NR_069669,7,3,6,3,9,3,3,4,0,2,1,0,4,0,3,11,4,0,0,4,5,2,3
NR_069670,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
NM_073606/NR_001507,170,198,286,264,242,104,247,306,65,139,46,104,247,103,96,395,77,74,209,133,168,72,120
NM_001269464/NM_001269463/NM_001269462/NR_069671,2,2,4,20,10,19,7,7,1,1,0,3,1,0,1,14,1,1,3,1,3,2,0
NR_069672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0
NM_001047666/NM_001047665,86,152,166,262,201,75,126,139,14,104,28,51,144,100,63,129,27,36,97,53,111,30,9
NM_001269467/NM_001269466/NM_001269465/NR_069674,242,307,436,404,376,147,324,507,89,212,41,118,300,155,148,347,84,134,271,255,327,116,212
NM_073615,237,314,408,385,317,107,241,338,59,130,57,152,290,121,276,447,83,103,227,164,205,109,117
NM_001269469/NM_001269468,318,327,519,658,548,206,321,374,47,241,84,212,574,163,301,461,112,167,382,284,355,100,74
NM_073621,90,105,127,218,162,76,58,118,11,70,18,51,137,45,59,180,53,47,60,86,98,31,28
NM_073622/NR_024311/NR_102081,808,692,1033,1104,1244,620,752,1519,374,568,97,487,740,390,618,2864,418,260,404,649,599,411,456
NM_073623/NM_001136430,1,3,8,40,25,7,3,5,0,1,0,2,22,4,7,4,2,3,1,2,5,5,0
NM_073624,33,96,128,233,129,56,48,54,3,64,15,26,158,51,30,98,4,40,127,28,64,12,20
NM_001269471/NM_001269470,6,11,5,14,20,6,6,19,0,3,3,5,12,2,13,24,2,5,1,10,7,0,14
NM_073627/NM_001129514,6,6,1,17,18,0,3,4,0,9,1,7,9,0,4,1,4,1,3,2,6,0,0
NM_073628,58,42,69,57,68,66,27,107,24,24,5,29,36,11,33,133,35,13,17,45,30,10,12
NR_069680,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_073639,9,14,17,25,4,8,3,8,1,9,4,2,16,3,10,20,2,6,4,10,6,2,1
NR_069682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001028485,30,35,50,42,60,16,33,49,13,19,5,16,50,20,34,80,17,7,27,30,29,19,0
NM_001269475/NM_001269474/NM_001269473/NR_069685/NR_069686,298,266,367,349,365,192,308,481,82,190,41,207,339,161,232,595,121,112,150,252,299,188,210
NM_073646,0,1,3,2,3,2,0,0,0,3,1,0,2,0,2,6,2,0,6,0,3,0,0
NM_001028513,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
NM_073648/NM_073647/NM_001129392/NM_001129391/NM_073649,138,128,192,325,276,142,89,134,11,72,34,147,255,85,152,325,72,76,106,166,161,97,64
NM_073652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_073653,0,0,1,7,8,2,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0
NM_001047742,11,2,7,26,18,9,10,5,2,6,1,4,11,1,9,1,5,8,7,13,14,0,2
NM_073654,88,80,149,247,216,76,57,86,5,86,36,74,153,75,82,81,24,88,154,89,146,52,30
NM_073655,270,319,455,690,447,199,301,371,49,227,58,136,407,169,215,394,81,121,369,213,352,174,138
NM_182389,20,16,30,73,46,33,31,24,5,24,4,24,21,12,21,32,8,9,9,15,18,0,1
NM_001029149,0,4,10,3,2,2,6,9,0,5,2,5,7,7,1,11,0,6,6,5,1,0,0
NM_073660,0,9,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1
NR_069693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073664/NR_069708,415,453,681,513,722,334,406,887,144,197,39,150,287,97,169,862,121,63,152,268,222,92,115
NM_073668,2082,1897,2593,2331,2780,1458,1611,4247,943,2014,268,1273,1945,803,1190,8431,1524,660,867,2624,2202,2048,2545
NM_073675,8,12,11,253,205,111,72,152,60,7,5,6,8,2,4,12,10,1,13,32,14,0,6
NM_001028809/NM_001028810,7,18,6,19,24,6,9,20,2,3,3,1,1,1,5,4,0,3,0,1,8,0,0
NM_073678,278,250,344,342,273,137,178,284,24,172,40,101,292,107,135,236,55,91,198,192,271,121,72
NM_001047660,0,1,0,6,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0
NR_069711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073681/NM_001129485,127,152,236,279,174,100,132,247,32,67,20,79,149,64,78,108,30,57,132,127,138,69,88
NM_073682,693,659,1071,1523,1442,521,703,967,118,535,104,269,1063,369,490,667,259,292,496,697,851,352,360
NR_069712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NR_069713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073686,0,2,2,1,4,2,0,1,0,2,0,0,8,3,3,9,0,0,0,0,4,0,0
NR_069718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_073687,338,408,633,717,509,204,476,492,91,223,77,171,416,171,392,862,139,137,252,242,377,124,180
NM_073688,20,28,35,58,46,11,21,16,1,8,2,6,19,7,46,38,11,16,23,19,14,2,3
NM_073690/NM_001129512/NM_001276940/NM_001276939/NR_069719/NR_069720/NR_069721/NR_069724/NR_069727/NR_069728/NR_069729/NR_069732,27,16,15,53,39,11,23,20,6,19,3,4,19,3,5,16,16,6,7,13,4,3,1
NR_069734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073691,300,297,415,563,456,220,316,427,67,168,41,169,312,150,223,451,87,91,218,195,245,158,94
NM_073692,116,149,193,256,285,123,118,219,43,95,19,64,112,43,68,103,39,43,51,69,95,18,21
NR_069740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069742,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
NR_069743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_182351,64,93,78,103,104,44,70,73,10,18,11,16,41,11,85,76,22,12,29,16,26,0,0
NM_073696,0,0,0,1,0,0,0,0,0,0,3,0,4,0,2,0,0,0,1,0,0,0,0
NR_069746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001269486/NM_001269485/NM_001276941/NR_069749,2,5,8,2,0,0,2,6,0,2,0,3,2,3,2,3,0,0,1,1,1,4,0
NM_073704,89,143,156,291,186,77,82,87,13,70,17,47,85,47,92,171,32,25,74,30,126,34,11
NM_073705,14,11,20,616,678,277,67,96,17,29,4,19,54,10,13,71,17,9,30,50,50,0,13
NM_073707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073709,91,160,161,201,211,61,150,208,24,108,29,69,160,62,85,146,35,75,147,66,145,17,30
NM_073712,270,337,417,458,332,175,226,253,56,182,56,151,355,134,237,436,98,114,210,189,203,75,127
NM_073713,52,53,59,72,39,27,19,43,6,52,17,62,128,38,82,114,36,39,81,52,122,24,18
NM_073714,0,0,0,0,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
NM_073716,2,0,0,30,34,6,0,1,0,2,1,0,1,0,0,0,0,0,0,7,2,0,0
NR_069753,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001129420,5,4,10,13,4,7,2,6,2,6,1,1,8,5,8,11,7,4,1,0,7,0,2
NM_073718,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001047633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NM_001269487/NM_001276942,0,0,0,7,0,1,4,3,0,3,0,1,2,0,0,1,2,0,1,0,1,0,0
NM_001269488,3,3,0,6,15,1,2,3,0,8,3,4,2,7,2,2,0,1,5,4,2,0,2
NM_073720/NM_001276943,0,0,0,0,3,1,1,0,0,0,0,0,3,0,0,3,0,1,0,0,2,0,0
NM_073722,6,7,8,9,8,2,4,4,0,4,0,3,7,1,5,9,0,4,3,2,5,4,0
NR_069757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_001269489/NM_001269490/NM_001269491,4,2,5,5,3,2,0,1,1,4,1,3,0,5,5,1,4,0,0,0,8,6,2
NR_069760,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
NR_069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073730,139,204,256,444,387,135,191,268,16,168,60,204,449,132,338,473,125,109,222,223,322,67,69
NM_073731,119,168,194,238,174,62,120,106,17,42,11,27,95,43,130,159,23,41,88,55,77,41,43
NM_001029005,7,5,5,19,12,6,2,7,6,1,0,4,3,0,4,6,8,0,5,1,5,5,0
NM_073735,35,32,50,73,54,12,53,52,6,29,2,23,22,17,12,54,3,16,20,20,19,6,12
NM_001269499/NM_001269500,24,33,41,45,35,22,28,59,10,27,1,14,26,9,14,56,12,7,8,13,11,0,10
NR_069773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073738,0,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
NR_069775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_069779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073741,152,158,299,393,360,178,172,267,29,119,17,83,129,72,61,78,31,6,80,56,67,30,40
NR_069782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001028760/NM_001028759,883,967,1200,1413,1190,560,627,1467,98,792,154,296,826,474,630,1029,186,273,429,466,674,394,914
NR_069784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_182388,19,20,31,27,14,13,22,30,2,12,3,8,8,4,7,40,2,7,10,34,7,2,0
NM_001269502/NM_001269501,1,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NR_069790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_073748,3,4,7,10,14,2,3,9,0,1,0,1,10,1,3,9,0,1,1,3,5,0,0
NM_001047618/NM_001047617,23,17,22,55,34,19,33,13,0,23,1,6,24,16,31,18,6,11,25,7,37,20,10
